Station,Epiyear,Epiweek,Year,Month,Day,Daily_Rainfall_Total_mm,Mean_Temperature_degC,Maximum_Temperature_degC,Minimum_Temperature_degC,Mean_Wind_Speed_kmh,Max_Wind_Speed_kmh
Changi,2013,26,2013,6,28,0.2,28.5,32.1,25.8,4.2,21.6
Changi,2013,26,2013,6,29,0,28.7,32,26.6,5.6,24.8
Changi,2013,27,2013,6,30,2.4,27.5,29.7,23.8,5.5,37.1
Changi,2013,27,2013,7,1,0,28.8,32.4,26,6,29.9
Changi,2013,27,2013,7,2,2.6,27.2,30.4,25,5.8,35.6
Changi,2013,27,2013,7,3,0,28,30.6,25.5,6.5,25.9
Changi,2013,27,2013,7,4,2.2,27.1,30.2,25.1,4.8,27.7
Changi,2013,27,2013,7,5,0,27.3,31.4,24.4,6.7,19.4
Changi,2013,27,2013,7,6,0,29,32.1,26.8,9.5,29.9
Changi,2013,28,2013,7,7,0,29.2,32.2,26.5,10.4,38.2
Changi,2013,28,2013,7,8,2.2,28.9,32.3,27.6,10.9,30.6
Changi,2013,28,2013,7,9,8.8,26.2,28,23.4,5.8,28.1
Changi,2013,28,2013,7,10,0,28.2,30.9,25.9,7.6,26.6
Changi,2013,28,2013,7,11,15.8,27.4,31.3,24,5.4,32.4
Changi,2013,28,2013,7,12,15.6,27.2,32.4,24.3,5.8,34.2
Changi,2013,28,2013,7,13,1.6,27.3,30.1,24.5,4.6,21.2
Changi,2013,29,2013,7,14,4.4,27.2,29.5,24.1,3.8,37.1
Changi,2013,29,2013,7,15,0,27.2,31.9,24.3,8.6,35.6
Changi,2013,29,2013,7,16,0.6,27.7,31.7,25.4,5.5,31
Changi,2013,29,2013,7,17,13.6,26.7,30.8,24.9,4.8,35.3
Changi,2013,29,2013,7,18,31.6,26.3,27.3,23.7,7.5,26.6
Changi,2013,29,2013,7,19,0,28,30.9,25.6,6.5,23
Changi,2013,29,2013,7,20,0,28.6,31.3,26.5,8.2,29.2
Changi,2013,30,2013,7,21,0,28.8,33.5,26.4,6.9,30.2
Changi,2013,30,2013,7,22,0,28.9,33.2,26.2,7.5,28.8
Changi,2013,30,2013,7,23,0,29.3,32.5,26.9,11.4,29.2
Changi,2013,30,2013,7,24,0,29.1,32.2,26.3,10.5,34.2
Changi,2013,30,2013,7,25,0,27.7,31,25.3,7.5,40
Changi,2013,30,2013,7,26,37.4,26.8,31.3,24.1,6.1,38.2
Changi,2013,30,2013,7,27,19.6,25.3,27.7,22.9,4.7,31.7
Changi,2013,31,2013,7,28,0,28.1,31.6,24.4,7.4,25.2
Changi,2013,31,2013,7,29,2.4,27.5,30.5,25.1,6.8,34.6
Changi,2013,31,2013,7,30,0,27.8,31.3,25.4,6.9,36.7
Changi,2013,31,2013,7,31,16.2,28.1,31.1,25.7,8.4,32
Changi,2013,31,2013,8,1,8.2,26.8,29.3,22,7.5,40
Changi,2013,31,2013,8,2,0,27,29.2,24.2,8.1,32.8
Changi,2013,31,2013,8,3,0,29,31.8,26.4,10.9,28.4
Changi,2013,32,2013,8,4,0,28.2,30.5,25.6,8.1,39.6
Changi,2013,32,2013,8,5,43.2,26.8,29.7,23.3,9,31
Changi,2013,32,2013,8,6,1,28.2,31.2,25.3,5.2,25.2
Changi,2013,32,2013,8,7,19.2,28,31.3,25.2,7,29.5
Changi,2013,32,2013,8,8,0.6,26.7,27.8,23.2,8.2,37.4
Changi,2013,32,2013,8,9,1.8,27.7,30.8,25.8,9.6,26.6
Changi,2013,32,2013,8,10,40,27.3,31.3,23.8,8.3,39.2
Changi,2013,33,2013,8,11,10.6,26.8,30.3,21.6,6.3,41.8
Changi,2013,33,2013,8,12,15.8,27.2,31,22.6,7.5,41.4
Changi,2013,33,2013,8,13,2.6,26.6,28.7,21.7,7,23
Changi,2013,33,2013,8,14,1.4,27.9,29.6,26.3,11.6,29.2
Changi,2013,33,2013,8,15,0,28.5,31.1,26.6,10.2,31
Changi,2013,33,2013,8,16,0,28.2,31,25.6,8.9,37.1
Changi,2013,33,2013,8,17,0,28.1,31.5,25.8,7.1,31.7
Changi,2013,34,2013,8,18,0,28.1,31.2,26,8.9,28.4
Changi,2013,34,2013,8,19,1,28.2,31.8,24.9,8.9,37.4
Changi,2013,34,2013,8,20,9.6,26.8,30.7,23.9,5.5,47.2
Changi,2013,34,2013,8,21,0,28.1,31,25.8,10.6,33.8
Changi,2013,34,2013,8,22,0,28.8,31.9,26.8,10.9,29.5
Changi,2013,34,2013,8,23,0,29,31.9,27,11.9,32
Changi,2013,34,2013,8,24,0,28.8,32,26.3,11.4,33.5
Changi,2013,35,2013,8,25,0,28.9,31.6,27,15.1,41.4
Changi,2013,35,2013,8,26,0.2,28.1,30.8,26.6,12.9,34.2
Changi,2013,35,2013,8,27,0,28.8,32.3,26.6,11.7,34.6
Changi,2013,35,2013,8,28,10.4,27.6,32.6,24.6,9.5,42.1
Changi,2013,35,2013,8,29,0,27.7,31.5,25.5,7,31
Changi,2013,35,2013,8,30,0,27.8,31.9,25.1,8.9,31
Changi,2013,35,2013,8,31,0,28.9,32.8,26.6,12.7,32.4
Changi,2013,36,2013,9,1,0.4,27.7,30.9,25.9,7.2,28.8
Changi,2013,36,2013,9,2,2.4,27.5,32,24.2,6.4,31.7
Changi,2013,36,2013,9,3,5.2,27.3,30.5,25.3,4.7,26.3
Changi,2013,36,2013,9,4,7.2,26.3,29.7,23.7,5.1,24.8
Changi,2013,36,2013,9,5,44,25.8,27.8,23.8,5.1,23.8
Changi,2013,36,2013,9,6,32.8,26,28.1,22.5,6.2,29.9
Changi,2013,36,2013,9,7,13.6,25.5,28.8,22.2,5.6,46.1
Changi,2013,37,2013,9,8,1.2,26.4,30.6,21.9,5.4,42.1
Changi,2013,37,2013,9,9,1.4,26.3,29.7,24.7,4.8,28.8
Changi,2013,37,2013,9,10,9,25.6,27.8,23.3,5.5,31.7
Changi,2013,37,2013,9,11,0,27.7,30.9,24.6,8.3,28.8
Changi,2013,37,2013,9,12,0,28.8,32,26.3,13.4,35.6
Changi,2013,37,2013,9,13,0.4,28.2,31.3,25.7,8.8,40.3
Changi,2013,37,2013,9,14,0.4,28.3,30.8,25.7,8.1,39.2
Changi,2013,38,2013,9,15,28.6,25.8,27.7,23.5,5.6,31.3
Changi,2013,38,2013,9,16,0,27.8,31.1,25,7.5,29.5
Changi,2013,38,2013,9,17,21.4,27,30.4,22.8,7.2,38.2
Changi,2013,38,2013,9,18,0,28.4,31.3,26,7.4,24.8
Changi,2013,38,2013,9,19,0,28.8,32,26.7,9.4,36
Changi,2013,38,2013,9,20,0,29,32.2,26.6,7.9,27
Changi,2013,38,2013,9,21,0,29.1,31.9,27.1,10.6,38.2
Changi,2013,39,2013,9,22,0,29.2,32.1,27.1,11.6,32.8
Changi,2013,39,2013,9,23,0,29.1,32.5,26.7,10.9,27.7
Changi,2013,39,2013,9,24,0,29.4,32.9,27.1,11.2,31.3
Changi,2013,39,2013,9,25,52.6,27.5,30.5,21.9,8.1,51.1
Changi,2013,39,2013,9,26,0.4,26.5,30.3,24.5,6,49
Changi,2013,39,2013,9,27,0,28.1,31.1,26.3,6,21.6
Changi,2013,39,2013,9,28,33.4,28.2,31.9,26.4,5.8,27.7
Changi,2013,40,2013,9,29,2.2,27.7,31.1,22.2,6.1,45.4
Changi,2013,40,2013,9,30,0.4,27.2,29.3,24,6.1,27
Changi,2013,40,2013,10,1,16.8,28.8,32.3,26,11.7,38.5
Changi,2013,40,2013,10,2,2.4,26.7,28.3,23.2,6.4,33.8
Changi,2013,40,2013,10,3,0,27.6,31.3,25.3,6,30.6
Changi,2013,40,2013,10,4,3,28.2,31.3,25.6,6.9,28.1
Changi,2013,40,2013,10,5,4.2,27.9,31.7,22.7,6.9,31.3
Changi,2013,41,2013,10,6,0,28.2,31.8,23.6,8.4,50
Changi,2013,41,2013,10,7,0,28.5,33.1,23.9,7.1,37.4
Changi,2013,41,2013,10,8,28.6,29.4,33.2,26.1,8.6,28.1
Changi,2013,41,2013,10,9,0,28,32.2,23,8.2,50
Changi,2013,41,2013,10,10,0.6,28,32,26,7.8,28.4
Changi,2013,41,2013,10,11,0.6,27.2,29.4,25.5,6.1,24.8
Changi,2013,41,2013,10,12,0.4,28.2,31.1,26.7,5.4,29.5
Changi,2013,42,2013,10,13,17.8,28.1,31.8,25.9,5.9,32.4
Changi,2013,42,2013,10,14,139.8,27.4,30.3,23.2,5.6,28.8
Changi,2013,42,2013,10,15,13,26.7,30.2,20.9,6.1,52.2
Changi,2013,42,2013,10,16,0.4,28.8,32.1,26,8.7,30.6
Changi,2013,42,2013,10,17,0,28.9,32.7,26.2,10.4,32
Changi,2013,42,2013,10,18,6.6,28.6,32.6,24.3,9.5,34.6
Changi,2013,42,2013,10,19,0.8,27.6,32,24.8,4.9,27
Changi,2013,43,2013,10,20,33.4,26.5,30.9,23.3,6.1,25.2
Changi,2013,43,2013,10,21,4.4,27,30.4,24.6,5.6,27.7
Changi,2013,43,2013,10,22,0,26.7,30.3,23.3,6.3,36
Changi,2013,43,2013,10,23,0,27.6,32.6,25,6.3,28.4
Changi,2013,43,2013,10,24,0,27.1,30.9,24.6,4.9,24.8
Changi,2013,43,2013,10,25,0,28.1,31.9,25.3,8.3,28.1
Changi,2013,43,2013,10,26,0,27.9,32.3,25.3,8.6,32
Changi,2013,44,2013,10,27,0.8,26.7,31.7,24.7,6.5,32.8
Changi,2013,44,2013,10,28,0,26.6,30.5,24.1,5.9,35.6
Changi,2013,44,2013,10,29,2.4,27.6,31.1,24.9,7.2,32.4
Changi,2013,44,2013,10,30,9.4,26.9,31.3,24.1,5.4,27.4
Changi,2013,44,2013,10,31,0,27.6,31.5,24.7,6.3,31
Changi,2013,44,2013,11,1,25.6,26.9,32.3,24.8,5,28.4
Changi,2013,44,2013,11,2,32.4,26.7,31,24.2,4.6,27.4
Changi,2013,45,2013,11,3,0,27.5,32.1,24.8,6.5,36.7
Changi,2013,45,2013,11,4,19.4,26.6,32.2,24.7,6.6,36.7
Changi,2013,45,2013,11,5,44,26.8,32.6,23.2,6.6,36
Changi,2013,45,2013,11,6,0,27.3,31.8,23.9,7,27.4
Changi,2013,45,2013,11,7,0,28.3,32.3,25.6,5.9,25.6
Changi,2013,45,2013,11,8,21.8,27.2,31.9,24.5,6,26.3
Changi,2013,45,2013,11,9,4,26.6,31.1,24.9,4.6,17.3
Changi,2013,46,2013,11,10,13.6,26.6,29.6,24.2,3.8,25.9
Changi,2013,46,2013,11,11,2.2,27.3,31.4,24.6,5.3,27
Changi,2013,46,2013,11,12,5,25.5,27.8,23.5,4.5,23.8
Changi,2013,46,2013,11,13,22.6,27.4,32.7,24.3,7.4,29.5
Changi,2013,46,2013,11,14,0,26.8,29.4,23.2,5.5,31.7
Changi,2013,46,2013,11,15,0.8,26.5,31.4,24.6,5.3,27.7
Changi,2013,46,2013,11,16,0,27.9,32,24.8,7.6,32.8
Changi,2013,47,2013,11,17,0,26.2,27.5,25.4,6.9,27.4
Changi,2013,47,2013,11,18,0,27.3,31.4,25.1,8.3,32.8
Changi,2013,47,2013,11,19,1.6,27.8,32.1,25.6,5.8,26.6
Changi,2013,47,2013,11,20,1.6,28,31.6,24.2,7.5,32.8
Changi,2013,47,2013,11,21,0,28.8,32.9,25.1,7.2,34.2
Changi,2013,47,2013,11,22,11.2,28.1,31.2,25.1,6.8,25.2
Changi,2013,47,2013,11,23,0.4,26.9,29.9,22.9,6.6,32.4
Changi,2013,48,2013,11,24,1.6,27.2,32,24.5,6.1,29.2
Changi,2013,48,2013,11,25,15.8,27,31.8,23.4,6.4,27
Changi,2013,48,2013,11,26,12.6,26.8,31.1,24.3,5.5,27.4
Changi,2013,48,2013,11,27,17.6,27.4,32.8,24.3,6.5,27
Changi,2013,48,2013,11,28,1.2,26.7,31.1,24.4,5.1,22.3
Changi,2013,48,2013,11,29,7.6,27.3,31.1,25.1,6.8,30.6
Changi,2013,48,2013,11,30,29.8,27,31.7,25.1,7.3,31.3
Changi,2013,49,2013,12,1,25.6,26.1,28.5,24.9,6.9,24.5
Changi,2013,49,2013,12,2,11.8,25,26,24.4,7.4,24.5
Changi,2013,49,2013,12,3,119.8,25.6,30.6,23.5,5.7,27.4
Changi,2013,49,2013,12,4,0.4,25.5,28,23.4,7.3,28.8
Changi,2013,49,2013,12,5,0.4,26.7,31.1,24.4,6.8,25.6
Changi,2013,49,2013,12,6,7.4,25.4,29.3,22.7,5.6,31.7
Changi,2013,49,2013,12,7,0,26.5,30.9,23.2,6.6,22.7
Changi,2013,50,2013,12,8,37.8,25,29.1,23.7,7.5,27
Changi,2013,50,2013,12,9,0,26.7,31.3,24.1,7.1,25.2
Changi,2013,50,2013,12,10,0.8,27.1,30.1,25,6.4,18.4
Changi,2013,50,2013,12,11,0,27.5,31.3,25,9.7,30.6
Changi,2013,50,2013,12,12,2.8,27.2,31.3,25.2,7.8,32
Changi,2013,50,2013,12,13,0,27.7,31.7,25.1,10.2,28.4
Changi,2013,50,2013,12,14,19,26.8,32,23.1,6.7,28.4
Changi,2013,51,2013,12,15,14.4,26.2,31.7,21.6,6.9,33.5
Changi,2013,51,2013,12,16,0,28,33.7,24.3,6.4,27
Changi,2013,51,2013,12,17,0,27.8,32.4,24.2,7.2,31.3
Changi,2013,51,2013,12,18,75,26.4,32.1,21.2,9.4,48.2
Changi,2013,51,2013,12,19,0.2,25.9,29,22.8,9,32
Changi,2013,51,2013,12,20,11.2,25.6,28.2,23.8,6,28.4
Changi,2013,51,2013,12,21,0,26.1,29.9,23.7,7.7,31
Changi,2013,52,2013,12,22,1.2,26.6,31.1,24.4,10.6,34.9
Changi,2013,52,2013,12,23,2.4,25.5,27.6,23.9,9.9,29.5
Changi,2013,52,2013,12,24,0.6,26.9,29.5,25.3,9.7,36.4
Changi,2013,52,2013,12,25,0,27.3,30.2,25.5,10.1,35.3
Changi,2013,52,2013,12,26,1.4,26.7,30.3,24.8,10.3,34.6
Changi,2013,52,2013,12,27,0,27.2,30.6,25.3,12,36
Changi,2013,52,2013,12,28,0.2,26.7,30,25.1,13.5,43.6
Changi,2014,1,2013,12,29,0,26.6,29.2,24.9,10.9,35.6
Changi,2014,1,2013,12,30,2.4,26.7,29.7,24.8,9.7,33.1
Changi,2014,1,2013,12,31,13.4,25.8,28.7,24.8,8.7,28.8
Changi,2014,1,2014,1,1,0,26.7,29,24.9,10,29.9
Changi,2014,1,2014,1,2,0,27.4,30.9,25,11.9,36
Changi,2014,1,2014,1,3,0,27.1,30.4,24.9,9.7,33.1
Changi,2014,1,2014,1,4,0,27.1,31.1,24.9,6.4,25.9
Changi,2014,2,2014,1,5,18.4,24.8,26.4,23.3,6.8,25.6
Changi,2014,2,2014,1,6,31.2,25.3,27.1,23.9,6.1,25.6
Changi,2014,2,2014,1,7,0,26.7,30.7,24.3,8.1,33.5
Changi,2014,2,2014,1,8,0,27.1,31.8,24.7,9,34.9
Changi,2014,2,2014,1,9,2,25.9,29.3,24.3,5.1,25.2
Changi,2014,2,2014,1,10,0,26.8,30.6,24.2,5.3,19.1
Changi,2014,2,2014,1,11,5.6,26.6,31.4,23.7,9.6,34.6
Changi,2014,3,2014,1,12,18.2,26.2,28.9,23.8,9.4,34.9
Changi,2014,3,2014,1,13,0,26.9,30.3,25.4,14.6,40
Changi,2014,3,2014,1,14,0,26.5,29.3,24.5,11.4,37.4
Changi,2014,3,2014,1,15,0,26,28.2,24.5,14,35.6
Changi,2014,3,2014,1,16,0,26.2,28.5,24.5,14.1,34.2
Changi,2014,3,2014,1,17,0,26,29.2,23.7,12.7,37.1
Changi,2014,3,2014,1,18,0,26.1,29.3,24.1,14.2,40
Changi,2014,4,2014,1,19,0,26,29.2,23.5,11.5,37.1
Changi,2014,4,2014,1,20,0,25.7,29.1,23.6,11.7,38.2
Changi,2014,4,2014,1,21,0,25.6,29.4,23.4,11.8,40.7
Changi,2014,4,2014,1,22,0,25.5,28.4,23.2,10.8,34.9
Changi,2014,4,2014,1,23,0,25.9,29.2,23.9,13.4,41.4
Changi,2014,4,2014,1,24,0,25.8,28.5,24,13.5,36
Changi,2014,4,2014,1,25,0,25.8,29.3,23.9,12.4,31.3
Changi,2014,5,2014,1,26,0,25.6,29.4,22.7,12.4,32.4
Changi,2014,5,2014,1,27,0,25.9,29.8,23.8,14.5,37.1
Changi,2014,5,2014,1,28,0,26.5,30.1,24.4,15.4,39.6
Changi,2014,5,2014,1,29,0,26.5,30.5,23.9,15.3,42.8
Changi,2014,5,2014,1,30,0,25.8,30.6,22.4,12.2,38.9
Changi,2014,5,2014,1,31,0,26.3,30.6,23.8,15.1,37.8
Changi,2014,5,2014,2,1,0,25.9,31.6,22.4,11.8,36.7
Changi,2014,6,2014,2,2,0,25.5,30.2,22.7,11.4,35.6
Changi,2014,6,2014,2,3,0,26.1,31.2,22.9,11.3,32
Changi,2014,6,2014,2,4,0,26.5,31.3,23.4,12.1,33.8
Changi,2014,6,2014,2,5,0,26.2,30.7,23.2,13.1,34.2
Changi,2014,6,2014,2,6,0,26.4,31.3,23.1,11.8,33.8
Changi,2014,6,2014,2,7,0,26.5,31.6,23.9,11.6,28.1
Changi,2014,6,2014,2,8,0.2,26.9,31.6,24,11.6,28.4
Changi,2014,7,2014,2,9,0,27.5,32.7,24.7,10.3,24.8
Changi,2014,7,2014,2,10,0,27.7,33.8,24.8,10.6,27
Changi,2014,7,2014,2,11,0,27.6,32.4,25,13.2,32.8
Changi,2014,7,2014,2,12,0,27.6,32.1,24.9,14.5,37.8
Changi,2014,7,2014,2,13,0,27.9,32.7,25.4,14.4,41
Changi,2014,7,2014,2,14,0,27.6,31.9,25.5,13.7,38.2
Changi,2014,7,2014,2,15,0,27.8,31.9,25.4,15.9,39.6
Changi,2014,8,2014,2,16,0,27.8,32.1,25.3,15.3,40.3
Changi,2014,8,2014,2,17,0,27.8,31.7,25.6,15.5,33.5
Changi,2014,8,2014,2,18,0,27.7,32.6,25.2,14.1,34.9
Changi,2014,8,2014,2,19,0,27.6,32.2,24.9,12.2,33.1
Changi,2014,8,2014,2,20,0,27.7,32.2,24.9,16.3,37.8
Changi,2014,8,2014,2,21,0,27.7,31.7,25.8,18.3,42.8
Changi,2014,8,2014,2,22,0,28,32.3,25.5,16.6,39.2
Changi,2014,9,2014,2,23,0,27.4,32.1,24.4,13.5,41.4
Changi,2014,9,2014,2,24,0,27.2,31.5,24.6,15.7,40
Changi,2014,9,2014,2,25,0,27,31.8,24,13.8,40
Changi,2014,9,2014,2,26,0,27.3,32,24.4,15,40.7
Changi,2014,9,2014,2,27,0,27.8,32.4,24.9,15.7,41.4
Changi,2014,9,2014,2,28,0,27.6,32.1,25,15.2,41.4
Changi,2014,9,2014,3,1,0,27.7,32.7,25.1,14.8,38.9
Changi,2014,10,2014,3,2,0,28,33.8,24.8,12.6,36
Changi,2014,10,2014,3,3,0,27.6,32.9,24.7,12,36
Changi,2014,10,2014,3,4,0,27.8,32.9,25,13.5,36.4
Changi,2014,10,2014,3,5,0,27.6,33.5,24.1,12.9,39.2
Changi,2014,10,2014,3,6,0,27.5,33,23.8,11.8,38.2
Changi,2014,10,2014,3,7,0,27.6,32.6,24.2,11.2,32.4
Changi,2014,10,2014,3,8,0,27.9,32.8,24.8,13,36.4
Changi,2014,11,2014,3,9,0,27.6,32,24.2,14.5,42.1
Changi,2014,11,2014,3,10,0,27.8,32.3,24.9,15.7,41.4
Changi,2014,11,2014,3,11,0,28.2,33.6,25,14.4,35.3
Changi,2014,11,2014,3,12,0,28.3,33.4,25.6,16,37.4
Changi,2014,11,2014,3,13,0,28.3,33.8,24.7,13.5,38.9
Changi,2014,11,2014,3,14,0,28.6,34.1,25.2,13,41
Changi,2014,11,2014,3,15,0,28.6,32.7,25.9,12.4,35.3
Changi,2014,12,2014,3,16,52.6,26,28.2,23.6,6.6,40.7
Changi,2014,12,2014,3,17,5.4,26.3,30.7,24.3,8.9,36
Changi,2014,12,2014,3,18,0.4,27.5,32.7,24.9,8.9,33.1
Changi,2014,12,2014,3,19,0,27.5,32.5,25.4,7.6,29.9
Changi,2014,12,2014,3,20,2,27.6,33.6,25.9,7,28.4
Changi,2014,12,2014,3,21,5.2,27.7,33.1,25.3,8,24.1
Changi,2014,12,2014,3,22,0,27.5,31,25,11.7,31.7
Changi,2014,13,2014,3,23,0,27.9,32.8,24.2,11.1,32
Changi,2014,13,2014,3,24,0,28.1,33,24.7,11.5,32.8
Changi,2014,13,2014,3,25,0,28.5,33.2,25.2,13,37.1
Changi,2014,13,2014,3,26,0,28.7,34,25.7,11.5,36.7
Changi,2014,13,2014,3,27,0,29.1,34.4,25.8,10.9,30.6
Changi,2014,13,2014,3,28,0,28.6,32.7,26.2,10.8,34.9
Changi,2014,13,2014,3,29,0.4,28.6,33.3,26.5,8.3,34.2
Changi,2014,14,2014,3,30,0,28.4,32.3,25.8,9.1,32.4
Changi,2014,14,2014,3,31,0,28.8,33,26.6,10.5,36.4
Changi,2014,14,2014,4,1,2,28.4,32.4,26.5,7.5,25.9
Changi,2014,14,2014,4,2,0,28.8,32.6,26.3,8.6,33.1
Changi,2014,14,2014,4,3,0,29.3,34.2,27.1,11,43.2
Changi,2014,14,2014,4,4,0,28.6,32.4,26.6,7.4,33.1
Changi,2014,14,2014,4,5,23.4,26.4,28,22.8,5.4,28.1
Changi,2014,15,2014,4,6,0.2,28,32.5,24.6,10.4,34.6
Changi,2014,15,2014,4,7,10,28.6,34.5,25,7.6,43.2
Changi,2014,15,2014,4,8,6.6,27.6,32.8,25.4,6.9,27.7
Changi,2014,15,2014,4,9,1.8,27.6,34,24.5,7.2,37.1
Changi,2014,15,2014,4,10,0,28,31.8,25.8,6.2,29.2
Changi,2014,15,2014,4,11,2.8,27.5,33,25.3,6.1,34.6
Changi,2014,15,2014,4,12,8,26.8,30.2,23.9,5,24.1
Changi,2014,16,2014,4,13,0,28.5,33.5,25.6,8.3,30.6
Changi,2014,16,2014,4,14,0,28.4,32.6,25.8,7.7,30.2
Changi,2014,16,2014,4,15,0,28.5,33.4,25.7,7.9,33.1
Changi,2014,16,2014,4,16,0.2,28.7,33,26,6.1,23.4
Changi,2014,16,2014,4,17,28.8,28.4,31.6,23.5,6.9,25.6
Changi,2014,16,2014,4,18,0,28.2,30.9,26.5,6.4,29.2
Changi,2014,16,2014,4,19,0,28.9,32.1,26,8.1,28.8
Changi,2014,17,2014,4,20,0.2,28.2,31.7,26.4,7.4,32
Changi,2014,17,2014,4,21,5.2,26.6,29.6,24.7,5.3,39.6
Changi,2014,17,2014,4,22,0,27.9,33.7,25.1,6.8,40.3
Changi,2014,17,2014,4,23,0,28.6,33,25.6,8.8,32.8
Changi,2014,17,2014,4,24,2.2,28.7,33.7,25,8.2,27.4
Changi,2014,17,2014,4,25,0,28.8,34.4,25.4,7.5,33.8
Changi,2014,17,2014,4,26,0,29.1,33.6,26.9,6.6,28.4
Changi,2014,18,2014,4,27,0.2,28.7,31.7,24.9,6,30.2
Changi,2014,18,2014,4,28,0.2,28.6,32.8,26.3,5.9,25.2
Changi,2014,18,2014,4,29,4.8,28.3,31.6,26.3,5.1,35.3
Changi,2014,18,2014,4,30,13.4,28.2,31.8,26,6.6,26.6
Changi,2014,18,2014,5,1,0.4,28.4,30.8,24.5,6.2,29.9
Changi,2014,18,2014,5,2,0,29.4,32.7,26.8,8,27
Changi,2014,18,2014,5,3,0,29.6,33.7,27.4,10.3,29.2
Changi,2014,19,2014,5,4,1.4,29.5,33.4,26.6,8,31.7
Changi,2014,19,2014,5,5,0,29.4,33.1,26.8,9.5,37.8
Changi,2014,19,2014,5,6,0.2,29.8,33.3,27.2,9.7,35.3
Changi,2014,19,2014,5,7,18.4,28,33.8,24.3,5.9,32
Changi,2014,19,2014,5,8,10.6,27.4,32.4,25,4.4,30.2
Changi,2014,19,2014,5,9,1.4,29,32,26.6,7.2,22
Changi,2014,19,2014,5,10,0,29.9,33.3,27.8,8.1,32
Changi,2014,20,2014,5,11,0,29,33.6,26.6,6.3,37.8
Changi,2014,20,2014,5,12,0.4,28.2,31.6,26.5,5.9,35.3
Changi,2014,20,2014,5,13,0,29.2,32.6,26.3,5.9,27
Changi,2014,20,2014,5,14,1.6,28.4,31,26.4,6.8,31.3
Changi,2014,20,2014,5,15,12.2,29.5,33.1,26.8,6.6,25.2
Changi,2014,20,2014,5,16,20.2,28.6,31.5,23,6.4,42.5
Changi,2014,20,2014,5,17,0,28.6,30.8,27.1,5.6,29.5
Changi,2014,21,2014,5,18,22.2,26.7,29.2,23.7,4.5,28.4
Changi,2014,21,2014,5,19,7.2,27.2,30,23.2,6.9,30.6
Changi,2014,21,2014,5,20,3.4,27.5,32.4,23.6,6.1,29.5
Changi,2014,21,2014,5,21,0,27.7,32.4,26,5.4,26.6
Changi,2014,21,2014,5,22,2,28.7,32.1,26,8.2,30.6
Changi,2014,21,2014,5,23,3,27.1,30.7,24.8,5.3,27
Changi,2014,21,2014,5,24,0,28.4,32.6,25,9.8,34.6
Changi,2014,22,2014,5,25,0,29.3,32.6,26.4,8.4,30.6
Changi,2014,22,2014,5,26,0,28.8,32.4,26.8,6.9,34.2
Changi,2014,22,2014,5,27,0.8,28,30.7,25.7,6.5,29.9
Changi,2014,22,2014,5,28,2.6,28.8,32.6,26,7.3,27
Changi,2014,22,2014,5,29,17.8,28.5,32.7,25,5.4,31
Changi,2014,22,2014,5,30,0,27.9,31.5,26,5.9,33.8
Changi,2014,22,2014,5,31,0,29,31.5,26.5,7.4,39.2
Changi,2014,23,2014,6,1,18,28.1,31.9,24.2,7.9,42.1
Changi,2014,23,2014,6,2,0,28.7,31.2,26.6,6,24.5
Changi,2014,23,2014,6,3,0,29.4,32.2,27.6,10.5,27.7
Changi,2014,23,2014,6,4,6.6,27.7,28.7,25.6,6.6,30.2
Changi,2014,23,2014,6,5,8.8,27,30.5,25.3,6.3,32
Changi,2014,23,2014,6,6,4.2,27.4,31.2,25.6,6.9,39.6
Changi,2014,23,2014,6,7,0,29,32.2,26.2,12.1,36.4
Changi,2014,24,2014,6,8,0,29.7,32.6,27.5,9.7,32.4
Changi,2014,24,2014,6,9,0,29.4,32.7,27.7,7,36.4
Changi,2014,24,2014,6,10,1.6,29.2,33,26.1,6.3,27.4
Changi,2014,24,2014,6,11,0,29.9,32.9,27.2,7.6,28.8
Changi,2014,24,2014,6,12,4.4,29.2,32.5,23,9.1,60.5
Changi,2014,24,2014,6,13,0,29.7,32.8,27.4,8.2,31.7
Changi,2014,24,2014,6,14,18.8,27.6,30.3,23,5.8,46.4
Changi,2014,25,2014,6,15,0,29.4,32.3,27.4,6.8,24.1
Changi,2014,25,2014,6,16,0,30.1,32.8,28.3,8.7,30.2
Changi,2014,25,2014,6,17,0,30.3,33,28.2,11.8,28.8
Changi,2014,25,2014,6,18,2.4,28.9,32.3,23.9,8.1,43.9
Changi,2014,25,2014,6,19,3.2,29,32.9,24.5,8.1,38.5
Changi,2014,25,2014,6,20,0,30.4,33.3,28.3,10.6,27.7
Changi,2014,25,2014,6,21,0,30.6,33.6,28.2,9,28.4
Changi,2014,26,2014,6,22,0,29.8,33.4,26.7,6.6,25.2
Changi,2014,26,2014,6,23,0,29.7,33.2,27.5,6.1,28.1
Changi,2014,26,2014,6,24,1,29.3,32.1,25.2,7.8,32.4
Changi,2014,26,2014,6,25,0,28.6,30.7,25.2,8.2,32
Changi,2014,26,2014,6,26,0,29.4,32,27.4,9.3,39.6
Changi,2014,26,2014,6,27,0,28,29.8,26.2,7.4,37.8
Changi,2014,26,2014,6,28,0,28.8,32.2,26.9,6.4,27
Changi,2014,27,2014,6,29,0,29.2,32.4,27,5.7,31.7
Changi,2014,27,2014,6,30,2.4,27.6,31,24.6,6.9,35.3
