Station,Date,Epiyear,Epiweek,Rainfall,Mean_temp,Temp_range
Changi,2016-05-12,2016,19,0,29.7,5.600000000000001
Changi,2016-05-13,2016,19,0.8,28.8,4.900000000000002
Changi,2016-05-14,2016,19,16.4,27.7,7.699999999999996
Changi,2016-05-15,2016,20,0,28.8,6.399999999999999
Changi,2016-05-16,2016,20,31.6,28.5,9.499999999999996
Changi,2016-05-17,2016,20,0,29.2,5.699999999999999
Changi,2016-05-18,2016,20,54.8,28.5,8.599999999999998
Changi,2016-05-19,2016,20,0,28.6,6.599999999999998
Changi,2016-05-20,2016,20,2.8,29.6,4.699999999999999
Changi,2016-05-21,2016,20,10.6,28.9,6.199999999999999
Changi,2016-05-22,2016,21,25.6,28.1,7.5
Changi,2016-05-23,2016,21,1.8,29.1,7.600000000000001
Changi,2016-05-24,2016,21,0,29.9,4
Changi,2016-05-25,2016,21,0,30,6.900000000000002
Changi,2016-05-26,2016,21,0,28.6,4.900000000000002
Changi,2016-05-27,2016,21,0,30,4.599999999999998
Changi,2016-05-28,2016,21,29.8,29,8
Changi,2016-05-29,2016,22,0,29.7,5.100000000000001
Changi,2016-05-30,2016,22,11,27.9,6.899999999999999
Changi,2016-05-31,2016,22,0,28.8,6.899999999999999
Changi,2016-06-01,2016,22,0.8,28,6.400000000000002
Changi,2016-06-02,2016,22,0,28.7,5.800000000000001
Changi,2016-06-03,2016,22,0,28.7,6.100000000000001
Changi,2016-06-04,2016,22,3.8,26.9,2.3000000000000007
Changi,2016-06-05,2016,23,0,28.7,5.699999999999999
Changi,2016-06-06,2016,23,0,29.7,4.699999999999999
Changi,2016-06-07,2016,23,0,29.9,5.100000000000001
Changi,2016-06-08,2016,23,3.8,28,5.699999999999999
Changi,2016-06-09,2016,23,0.6,28.5,6.300000000000001
Changi,2016-06-10,2016,23,0,28.7,5.800000000000004
Changi,2016-06-11,2016,23,16.2,28.1,6.899999999999999
Changi,2016-06-12,2016,24,0,28.6,5
Changi,2016-06-13,2016,24,7.2,28.7,5.199999999999999
Changi,2016-06-14,2016,24,0.2,28.5,6
Changi,2016-06-15,2016,24,34.6,28.5,6.699999999999999
Changi,2016-06-16,2016,24,6.4,28.4,4.800000000000001
Changi,2016-06-17,2016,24,18.4,26.4,6.200000000000003
Changi,2016-06-18,2016,24,0.4,26.9,4.599999999999998
Changi,2016-06-19,2016,25,0,27.7,4.799999999999997
Changi,2016-06-20,2016,25,0,29,7.099999999999998
Changi,2016-06-21,2016,25,0,28.9,4.199999999999999
Changi,2016-06-22,2016,25,2.2,27.4,6.799999999999997
Changi,2016-06-23,2016,25,0,29.2,5.800000000000001
Changi,2016-06-24,2016,25,67.8,26.7,6.800000000000001
Changi,2016-06-25,2016,25,0,29.1,5.399999999999999
Changi,2016-06-26,2016,26,0.8,28.7,5.700000000000003
Changi,2016-06-27,2016,26,0,28.9,3
Changi,2016-06-28,2016,26,0,29.5,4.700000000000003
Changi,2016-06-29,2016,26,0,30.3,5.599999999999998
Changi,2016-06-30,2016,26,0,30,4.800000000000001
Changi,2016-07-01,2016,26,0,29.8,5.700000000000003
Changi,2016-07-02,2016,26,0,29.9,3.8000000000000043
Changi,2016-07-03,2016,27,0,30.1,5.199999999999999
Changi,2016-07-04,2016,27,0,30.1,4.899999999999999
Changi,2016-07-05,2016,27,0,30.1,5.200000000000003
Changi,2016-07-06,2016,27,1.2,29.3,5.099999999999998
Changi,2016-07-07,2016,27,0.8,29.4,5.200000000000003
Changi,2016-07-08,2016,27,4.4,29.1,7.5
Changi,2016-07-09,2016,27,0,29.8,5.199999999999999
Changi,2016-07-10,2016,28,0,29.6,5.0000000000000036
Changi,2016-07-11,2016,28,1.4,28.1,4.800000000000001
Changi,2016-07-12,2016,28,0,29.8,5.600000000000001
Changi,2016-07-13,2016,28,1.2,28.2,5.800000000000001
Changi,2016-07-14,2016,28,0.8,27.6,4.299999999999997
Changi,2016-07-15,2016,28,0.4,27.4,5.799999999999997
Changi,2016-07-16,2016,28,1.6,28.4,8.099999999999998
Changi,2016-07-17,2016,29,0.4,27.7,7.800000000000004
Changi,2016-07-18,2016,29,44,27.3,7.699999999999999
Changi,2016-07-19,2016,29,0.4,28,9.199999999999996
Changi,2016-07-20,2016,29,11.8,27.1,6.5
Changi,2016-07-21,2016,29,59.4,27.1,8
Changi,2016-07-22,2016,29,28.8,26,6.399999999999999
Changi,2016-07-23,2016,29,4.8,27.1,6.400000000000002
Changi,2016-07-24,2016,30,0.8,27.4,5.100000000000001
Changi,2016-07-25,2016,30,0.2,27.5,3.1999999999999993
Changi,2016-07-26,2016,30,1.6,26.5,5.199999999999999
Changi,2016-07-27,2016,30,0,28.4,7
Changi,2016-07-28,2016,30,0,28.6,5.199999999999999
Changi,2016-07-29,2016,30,0,28.7,6.199999999999999
Changi,2016-07-30,2016,30,0.6,28.9,3.8999999999999986
Changi,2016-07-31,2016,31,4,27.6,6.800000000000001
Changi,2016-08-01,2016,31,22.2,27.4,7.5
Changi,2016-08-02,2016,31,0,29.1,5.299999999999997
Changi,2016-08-03,2016,31,7,27.5,8
Changi,2016-08-04,2016,31,0,28.4,3.3999999999999986
Changi,2016-08-05,2016,31,0.2,29.5,5.800000000000004
Changi,2016-08-06,2016,31,4.6,28.3,6.5
Changi,2016-08-07,2016,32,0,29.4,4.699999999999999
Changi,2016-08-08,2016,32,0,29.6,5.100000000000001
Changi,2016-08-09,2016,32,0,29,4.800000000000004
Changi,2016-08-10,2016,32,0,29.7,5.399999999999999
Changi,2016-08-11,2016,32,3.6,29.2,3.200000000000003
Changi,2016-08-12,2016,32,3.4,29,5.900000000000002
Changi,2016-08-13,2016,32,0,29.4,4.400000000000002
Changi,2016-08-14,2016,33,0.2,28.7,6.799999999999997
Changi,2016-08-15,2016,33,0,29.3,4.699999999999996
Changi,2016-08-16,2016,33,0,29.6,5.099999999999998
Changi,2016-08-17,2016,33,2.2,29.3,6.200000000000003
Changi,2016-08-18,2016,33,0,30.2,4.700000000000003
Changi,2016-08-19,2016,33,11.2,28.3,8.7
Changi,2016-08-20,2016,33,0,29.6,4.299999999999997
Changi,2016-08-21,2016,34,30.6,27.8,6.200000000000003
Changi,2016-08-22,2016,34,0.2,29.2,4.099999999999998
Changi,2016-08-23,2016,34,18.2,29.2,7.299999999999997
Changi,2016-08-24,2016,34,13.4,27.7,6.300000000000001
Changi,2016-08-25,2016,34,0,29.2,6.400000000000002
Changi,2016-08-26,2016,34,0,29.4,7.899999999999999
Changi,2016-08-27,2016,34,0,29.4,5.799999999999997
Changi,2016-08-28,2016,35,0,28.8,5
Changi,2016-08-29,2016,35,10.6,28.9,5.5
Changi,2016-08-30,2016,35,11.6,27.4,4.699999999999999
Changi,2016-08-31,2016,35,0,28.3,6.199999999999999
Changi,2016-09-01,2016,35,3.6,27.1,6.900000000000002
Changi,2016-09-02,2016,35,0,28.5,6.5
Changi,2016-09-03,2016,35,0,29.1,6.299999999999997
Changi,2016-09-04,2016,36,1.8,28.7,6.399999999999999
Changi,2016-09-05,2016,36,12.6,27.9,5.5
Changi,2016-09-06,2016,36,1,28.8,4.900000000000002
Changi,2016-09-07,2016,36,5,27.5,4.199999999999999
Changi,2016-09-08,2016,36,0,29.2,4.100000000000001
Changi,2016-09-09,2016,36,6.6,27.8,6.900000000000002
Changi,2016-09-10,2016,36,2.8,27,6.900000000000002
Changi,2016-09-11,2016,37,0.2,28.5,6.300000000000001
Changi,2016-09-12,2016,37,3.4,26.3,4.5
Changi,2016-09-13,2016,37,0,28.9,7.099999999999998
Changi,2016-09-14,2016,37,34,26.5,7.399999999999999
Changi,2016-09-15,2016,37,0,28.7,6.900000000000002
Changi,2016-09-16,2016,37,15.2,28.1,9.599999999999998
Changi,2016-09-17,2016,37,0,28.9,6
Changi,2016-09-18,2016,38,7.2,28.3,10.299999999999997
Changi,2016-09-19,2016,38,15.8,28.3,8
Changi,2016-09-20,2016,38,0,28.7,7.599999999999998
Changi,2016-09-21,2016,38,2.5,28.1,9.600000000000001
Changi,2016-09-22,2016,38,0,28.3,6.299999999999997
Changi,2016-09-23,2016,38,0,28.4,6.9999999999999964
Changi,2016-09-24,2016,38,0,28.5,6.5
Changi,2016-09-25,2016,39,0,28.7,6.800000000000001
Changi,2016-09-26,2016,39,0,28.3,7.799999999999997
Changi,2016-09-27,2016,39,0,28.1,4.300000000000001
Changi,2016-09-28,2016,39,0,29.7,7.700000000000003
Changi,2016-09-29,2016,39,0,29.6,8.099999999999998
Changi,2016-09-30,2016,39,7.2,28.1,9.999999999999996
Changi,2016-10-01,2016,39,0,27.9,6.099999999999998
Changi,2016-10-02,2016,40,0,30,6.799999999999997
Changi,2016-10-03,2016,40,75.4,27.8,9.599999999999998
Changi,2016-10-04,2016,40,0,28.3,6.799999999999997
Changi,2016-10-05,2016,40,0,28.5,5.899999999999999
Changi,2016-10-06,2016,40,0.4,27.9,5.699999999999999
Changi,2016-10-07,2016,40,22.2,25.9,4.5
Changi,2016-10-08,2016,40,0,28.6,7.799999999999997
Changi,2016-10-09,2016,41,0,28.5,7.5
Changi,2016-10-10,2016,41,0,29.7,8.300000000000004
Changi,2016-10-11,2016,41,0,30.1,7.600000000000001
Changi,2016-10-12,2016,41,0.2,29.9,6.899999999999999
Changi,2016-10-13,2016,41,0,29.5,4.699999999999999
Changi,2016-10-14,2016,41,1.6,28.9,8.200000000000003
Changi,2016-10-15,2016,41,0,30,7.600000000000001
Changi,2016-10-16,2016,42,5,28.6,6.899999999999999
Changi,2016-10-17,2016,42,0,29.2,4.700000000000003
Changi,2016-10-18,2016,42,0,29.6,6.299999999999997
Changi,2016-10-19,2016,42,22.4,27.6,8
Changi,2016-10-20,2016,42,0,29,6.400000000000002
Changi,2016-10-21,2016,42,1,29,7
Changi,2016-10-22,2016,42,4.2,28.3,7.600000000000001
Changi,2016-10-23,2016,43,0.8,28.2,6.399999999999999
Changi,2016-10-24,2016,43,7,26.8,6.099999999999998
Changi,2016-10-25,2016,43,15,26.9,9.099999999999998
Changi,2016-10-26,2016,43,1.6,27.2,6.800000000000001
Changi,2016-10-27,2016,43,14.6,25.9,7
Changi,2016-10-28,2016,43,0,27.4,6.800000000000001
Changi,2016-10-29,2016,43,9.2,27.1,6.300000000000001
Changi,2016-10-30,2016,44,0.4,27.3,5.199999999999999
Changi,2016-10-31,2016,44,0,28.8,7.100000000000001
Changi,2016-11-01,2016,44,35,26.7,5
Changi,2016-11-02,2016,44,1,27.4,7.799999999999997
Changi,2016-11-03,2016,44,19.2,27.4,7.099999999999998
Changi,2016-11-04,2016,44,0,28.3,5.800000000000001
Changi,2016-11-05,2016,44,4.4,26.9,3.3999999999999986
Changi,2016-11-06,2016,45,0,28.8,6.100000000000001
Changi,2016-11-07,2016,45,1.2,26.8,3.3999999999999986
Changi,2016-11-08,2016,45,0,28.7,7.5
Changi,2016-11-09,2016,45,64.4,27,6.699999999999999
Changi,2016-11-10,2016,45,11,27.3,7.800000000000001
Changi,2016-11-11,2016,45,5.6,26.9,5.5
Changi,2016-11-12,2016,45,8.8,27.5,6.899999999999999
Changi,2016-11-13,2016,46,0,27.8,5.100000000000001
Changi,2016-11-14,2016,46,65.6,25.5,4.400000000000002
Changi,2016-11-15,2016,46,0,27.6,7.099999999999998
Changi,2016-11-16,2016,46,30.2,26.4,6.400000000000002
Changi,2016-11-17,2016,46,29.4,27,7.5
Changi,2016-11-18,2016,46,1,27.4,6.5
Changi,2016-11-19,2016,46,0.8,27.9,6.100000000000001
Changi,2016-11-20,2016,47,1.8,28,5.100000000000001
Changi,2016-11-21,2016,47,0,28.6,6.100000000000001
Changi,2016-11-22,2016,47,1.4,27.4,3.599999999999998
Changi,2016-11-23,2016,47,1.2,27.6,4.699999999999999
Changi,2016-11-24,2016,47,0,27.6,6.100000000000001
Changi,2016-11-25,2016,47,2.8,27.7,6.899999999999999
Changi,2016-11-26,2016,47,4.6,27.4,5.899999999999999
Changi,2016-11-27,2016,48,0,27.3,4.5
Changi,2016-11-28,2016,48,0,27.6,3.8999999999999986
Changi,2016-11-29,2016,48,0.8,26.4,3
Changi,2016-11-30,2016,48,0,28.1,6.699999999999999
Changi,2016-12-01,2016,48,18.4,25.7,2.3999999999999986
Changi,2016-12-02,2016,48,1.2,27.4,7.900000000000002
Changi,2016-12-03,2016,48,1,27.3,5
Changi,2016-12-04,2016,49,18.6,28.6,6.899999999999999
Changi,2016-12-05,2016,49,0.8,28.7,7.199999999999996
Changi,2016-12-06,2016,49,21.6,27.7,8.3
Changi,2016-12-07,2016,49,33.4,27.8,8.900000000000002
Changi,2016-12-08,2016,49,0,28.5,7.5000000000000036
Changi,2016-12-09,2016,49,23.4,27,6.300000000000001
Changi,2016-12-10,2016,49,2,27.5,6.200000000000003
Changi,2016-12-11,2016,50,7.6,26.5,6.800000000000001
Changi,2016-12-12,2016,50,0,28.5,6.399999999999999
Changi,2016-12-13,2016,50,0,28.4,8
Changi,2016-12-14,2016,50,0.2,28,8.600000000000001
Changi,2016-12-15,2016,50,0,28.7,7.100000000000001
Changi,2016-12-16,2016,50,2.4,28.2,5.699999999999999
Changi,2016-12-17,2016,50,29.6,26.8,6.800000000000001
Changi,2016-12-18,2016,51,2.4,26.9,8.200000000000003
Changi,2016-12-19,2016,51,6,28,7.399999999999999
Changi,2016-12-20,2016,51,0,28.6,7.399999999999999
Changi,2016-12-21,2016,51,3,28.5,7.699999999999999
Changi,2016-12-22,2016,51,12.2,26.7,7.699999999999999
Changi,2016-12-23,2016,51,19.6,27,6.199999999999999
Changi,2016-12-24,2016,51,73,26.3,9.2
Changi,2016-12-25,2016,52,10.4,26.6,7.100000000000001
Changi,2016-12-26,2016,52,0,26.5,6.5
Changi,2016-12-27,2016,52,0.6,26.3,5.699999999999999
Changi,2016-12-28,2016,52,3.8,25.7,4.900000000000002
Changi,2016-12-29,2016,52,0,27.6,6.099999999999998
Changi,2016-12-30,2016,52,1.4,27,7.399999999999999
Changi,2016-12-31,2016,52,0,26.6,4.300000000000001
Changi,2017-01-01,2017,1,0.8,27.4,6
Changi,2017-01-02,2017,1,0,26.6,5.199999999999999
Changi,2017-01-03,2017,1,0.6,26.4,4
Changi,2017-01-04,2017,1,2.8,26.6,6.899999999999999
Changi,2017-01-05,2017,1,0.6,28,7.700000000000003
Changi,2017-01-06,2017,1,0,28.3,6.4999999999999964
Changi,2017-01-07,2017,1,0,28.9,6.799999999999997
Changi,2017-01-08,2017,2,0.8,28.9,7.700000000000003
Changi,2017-01-09,2017,2,0,28.4,6.100000000000001
Changi,2017-01-10,2017,2,3,27.9,5.699999999999999
Changi,2017-01-11,2017,2,26.4,26.7,10.099999999999998
Changi,2017-01-12,2017,2,0,28,7.600000000000001
Changi,2017-01-13,2017,2,0,27.1,6
Changi,2017-01-14,2017,2,0.4,27.5,6
Changi,2017-01-15,2017,3,10.8,26.9,7.099999999999998
Changi,2017-01-16,2017,3,3,26.9,6.800000000000001
Changi,2017-01-17,2017,3,0,27.1,6.300000000000001
Changi,2017-01-18,2017,3,6,26.5,8
Changi,2017-01-19,2017,3,16.6,26.6,7.600000000000001
Changi,2017-01-20,2017,3,4.6,26.3,5.100000000000001
Changi,2017-01-21,2017,3,5.6,26.9,5.800000000000001
Changi,2017-01-22,2017,4,31.4,26.5,6
Changi,2017-01-23,2017,4,60.6,25.1,4.5
Changi,2017-01-24,2017,4,17.4,24,1.1999999999999993
Changi,2017-01-25,2017,4,0,26,6.600000000000001
Changi,2017-01-26,2017,4,1.8,27,6.400000000000002
Changi,2017-01-27,2017,4,0,27.4,5.300000000000001
Changi,2017-01-28,2017,4,1.4,26.2,4.800000000000001
Changi,2017-01-29,2017,5,0.6,26.3,4
Changi,2017-01-30,2017,5,2.6,26,4.300000000000001
Changi,2017-01-31,2017,5,0,26.8,5.300000000000001
Changi,2017-02-01,2017,5,0,26.9,6
Changi,2017-02-02,2017,5,1.4,27.1,5
Changi,2017-02-03,2017,5,25.4,27.2,7
Changi,2017-02-04,2017,5,15,26.7,7.199999999999999
Changi,2017-02-05,2017,6,23.4,26.9,8.2
Changi,2017-02-06,2017,6,5.4,27.2,7.099999999999998
Changi,2017-02-07,2017,6,21,25.8,6.199999999999999
Changi,2017-02-08,2017,6,4.6,26.4,6.200000000000003
Changi,2017-02-09,2017,6,0,27.5,6.199999999999999
Changi,2017-02-10,2017,6,0,27.4,6.400000000000002
Changi,2017-02-11,2017,6,0,27.3,4.699999999999999
Changi,2017-02-12,2017,7,5.2,26.3,4.799999999999997
Changi,2017-02-13,2017,7,1.6,26.6,5
Changi,2017-02-14,2017,7,0.2,26.6,5.199999999999999
Changi,2017-02-15,2017,7,16.4,25.7,7.699999999999999
Changi,2017-02-16,2017,7,0.8,26.6,5.300000000000001
Changi,2017-02-17,2017,7,0,27.1,5.5
Changi,2017-02-18,2017,7,0,27,4.800000000000001
Changi,2017-02-19,2017,8,0,27.7,5.300000000000001
Changi,2017-02-20,2017,8,0,27.6,5.699999999999999
Changi,2017-02-21,2017,8,0,27.8,5.800000000000001
Changi,2017-02-22,2017,8,0,27.5,6
Changi,2017-02-23,2017,8,3.6,27.1,6.900000000000002
Changi,2017-02-24,2017,8,31.2,25.1,5.099999999999998
Changi,2017-02-25,2017,8,0,26.9,8
Changi,2017-02-26,2017,9,0,27.4,5.400000000000002
Changi,2017-02-27,2017,9,0,27.3,5.699999999999999
Changi,2017-02-28,2017,9,4,27.1,4.800000000000001
Changi,2017-03-01,2017,9,22,25.2,4.700000000000003
Changi,2017-03-02,2017,9,0.4,26.9,5.899999999999999
Changi,2017-03-03,2017,9,10.4,26.6,6
Changi,2017-03-04,2017,9,14.6,25.6,4
Changi,2017-03-05,2017,10,0,27.2,6.299999999999997
Changi,2017-03-06,2017,10,0,27.2,6.599999999999998
Changi,2017-03-07,2017,10,0,27.1,6.800000000000001
Changi,2017-03-08,2017,10,0,27.3,6
Changi,2017-03-09,2017,10,0,27.1,6.100000000000001
Changi,2017-03-10,2017,10,0,27,5.100000000000001
Changi,2017-03-11,2017,10,0,27.7,6.400000000000002
Changi,2017-03-12,2017,11,0,26.8,6
Changi,2017-03-13,2017,11,0,27.7,5.899999999999999
Changi,2017-03-14,2017,11,0,26.9,5.699999999999999
Changi,2017-03-15,2017,11,0,28.6,8.199999999999996
Changi,2017-03-16,2017,11,0,28.2,6.300000000000004
Changi,2017-03-17,2017,11,0,27.3,6.300000000000001
Changi,2017-03-18,2017,11,0,28.4,7.100000000000001
Changi,2017-03-19,2017,12,0,28.4,6.300000000000001
Changi,2017-03-20,2017,12,21.4,26.7,4.799999999999997
Changi,2017-03-21,2017,12,0,27.7,7.399999999999999
Changi,2017-03-22,2017,12,0.4,28,6.800000000000001
Changi,2017-03-23,2017,12,0,28.7,6.200000000000003
Changi,2017-03-24,2017,12,0,28.2,4.699999999999999
Changi,2017-03-25,2017,12,0,28.1,6.699999999999999
Changi,2017-03-26,2017,13,0,29.2,7.099999999999998
Changi,2017-03-27,2017,13,5,28.5,7.700000000000003
Changi,2017-03-28,2017,13,30.2,26.4,4.300000000000001
Changi,2017-03-29,2017,13,2.4,26.9,6.899999999999999
Changi,2017-03-30,2017,13,19.2,25.6,7.399999999999999
Changi,2017-03-31,2017,13,10.6,27.1,7.100000000000001
Changi,2017-04-01,2017,13,7.6,26.4,6.800000000000001
Changi,2017-04-02,2017,14,2.6,27.1,7.699999999999999
Changi,2017-04-03,2017,14,1.4,27.5,5.800000000000001
Changi,2017-04-04,2017,14,2.2,28.6,9.000000000000004
Changi,2017-04-05,2017,14,0,29,6.799999999999997
Changi,2017-04-06,2017,14,0.6,28.6,7.0000000000000036
Changi,2017-04-07,2017,14,37.8,27.5,11.5
Changi,2017-04-08,2017,14,1.6,26.8,3.1999999999999993
Changi,2017-04-09,2017,15,6.2,27.5,7.299999999999997
Changi,2017-04-10,2017,15,0,27.3,4.199999999999999
Changi,2017-04-11,2017,15,11.8,28.4,6.699999999999999
Changi,2017-04-12,2017,15,22,27.7,7.899999999999999
Changi,2017-04-13,2017,15,0.6,27,5.100000000000001
Changi,2017-04-14,2017,15,0.2,27.9,7.100000000000001
Changi,2017-04-15,2017,15,0,28.6,6.899999999999999
Changi,2017-04-16,2017,16,0,28.5,6.5
Changi,2017-04-17,2017,16,0,29.1,6.199999999999999
Changi,2017-04-18,2017,16,11.6,27.4,8.599999999999998
Changi,2017-04-19,2017,16,0.2,28,7.899999999999999
Changi,2017-04-20,2017,16,0,28.1,6.299999999999997
Changi,2017-04-21,2017,16,18,27.8,8.799999999999997
Changi,2017-04-22,2017,16,0.4,28.2,5.299999999999997
Changi,2017-04-23,2017,17,7.6,28,5.699999999999999
Changi,2017-04-24,2017,17,30.4,27.6,8.200000000000003
Changi,2017-04-25,2017,17,2.4,26.9,6.800000000000001
Changi,2017-04-26,2017,17,2.2,27.2,4.5
Changi,2017-04-27,2017,17,0.2,28,6.400000000000002
Changi,2017-04-28,2017,17,42.8,26.8,7.800000000000001
Changi,2017-04-29,2017,17,0,27.5,4.300000000000001
Changi,2017-04-30,2017,18,0,28.6,6.900000000000002
Changi,2017-05-01,2017,18,0,28.9,5.100000000000001
Changi,2017-05-02,2017,18,0,28.2,4
Changi,2017-05-03,2017,18,0,29,5.400000000000002
Changi,2017-05-04,2017,18,2.4,28.8,5.099999999999998
Changi,2017-05-05,2017,18,8,28.4,7.099999999999998
Changi,2017-05-06,2017,18,8,28.1,5.199999999999999
Changi,2017-05-07,2017,19,12,27.8,6.199999999999999
Changi,2017-05-08,2017,19,0,28.4,5.600000000000001
Changi,2017-05-09,2017,19,0,29.6,5.099999999999998
Changi,2017-05-10,2017,19,19.2,27,5.100000000000001
Changi,2017-05-11,2017,19,0,28.1,5.899999999999999
Changi,2017-05-12,2017,19,0.8,28.2,4.5
Changi,2017-05-13,2017,19,0,28.6,4.699999999999999
Changi,2017-05-14,2017,20,0,29.2,4.599999999999998
Changi,2017-05-15,2017,20,0.6,28.3,4.699999999999999
Changi,2017-05-16,2017,20,4,28.7,4.5
Changi,2017-05-17,2017,20,0,29.7,4.800000000000001
Changi,2017-05-18,2017,20,4,29,5.899999999999999
Changi,2017-05-19,2017,20,0,29.1,4.300000000000001
Changi,2017-05-20,2017,20,0,29.5,3.8999999999999986
Changi,2017-05-21,2017,21,27.2,28.5,8.100000000000001
Changi,2017-05-22,2017,21,9.8,28.1,7.099999999999998
Changi,2017-05-23,2017,21,0,29.4,4.899999999999999
Changi,2017-05-24,2017,21,11,26.6,5.699999999999999
Changi,2017-05-25,2017,21,0,28,6.399999999999999
Changi,2017-05-26,2017,21,25.8,27.5,6.699999999999999
Changi,2017-05-27,2017,21,0,28.2,5.799999999999997
Changi,2017-05-28,2017,22,0,29.1,3.8000000000000007
Changi,2017-05-29,2017,22,0,29.4,4.300000000000001
Changi,2017-05-30,2017,22,13.8,26.7,5.199999999999999
Changi,2017-05-31,2017,22,44.8,28.5,9.099999999999998
Changi,2017-06-01,2017,22,8.2,27.6,7.300000000000001
Changi,2017-06-02,2017,22,0,29,5.100000000000001
Changi,2017-06-03,2017,22,0,29.6,4.799999999999997
Changi,2017-06-04,2017,23,0,29.9,4.200000000000003
Changi,2017-06-05,2017,23,0,29.8,4.099999999999998
Changi,2017-06-06,2017,23,0,29.6,4.5
Changi,2017-06-07,2017,23,0,29.6,4.300000000000004
Changi,2017-06-08,2017,23,0,29.5,4.700000000000003
Changi,2017-06-09,2017,23,0,29.6,5
Changi,2017-06-10,2017,23,0,29,6.100000000000001
Changi,2017-06-11,2017,24,0.2,28.1,5
Changi,2017-06-12,2017,24,0,29.3,5.100000000000001
Changi,2017-06-13,2017,24,0.2,29.1,6.5
Changi,2017-06-14,2017,24,0,28.2,6.400000000000002
Changi,2017-06-15,2017,24,0,29.1,5.899999999999999
Changi,2017-06-16,2017,24,8,28.2,6.199999999999999
Changi,2017-06-17,2017,24,0,29,6.800000000000001
Changi,2017-06-18,2017,25,13.8,27.1,6.399999999999999
Changi,2017-06-19,2017,25,0,27.8,5.800000000000001
Changi,2017-06-20,2017,25,0,28.9,6.4999999999999964
Changi,2017-06-21,2017,25,20.2,28.2,8.600000000000001
Changi,2017-06-22,2017,25,0,28.5,4.300000000000001
Changi,2017-06-23,2017,25,29.6,26.5,6.300000000000001
Changi,2017-06-24,2017,25,0,28.1,6.5
Changi,2017-06-25,2017,26,22.8,27.3,6.699999999999999
Changi,2017-06-26,2017,26,1.6,27.9,6.399999999999999
Changi,2017-06-27,2017,26,1.4,25.9,3.6999999999999993
Changi,2017-06-28,2017,26,0,27.6,6.899999999999999
Changi,2017-06-29,2017,26,0,27.9,4.400000000000002
Changi,2017-06-30,2017,26,0,28.5,5.399999999999999
Changi,2017-07-01,2017,26,0,29.3,4.5
Changi,2017-07-02,2017,27,0.2,28.5,5.600000000000001
Changi,2017-07-03,2017,27,0,27.3,4
Changi,2017-07-04,2017,27,0,28.4,5.900000000000002
Changi,2017-07-05,2017,27,23.2,27.3,8.100000000000001
Changi,2017-07-06,2017,27,0,27.7,5.099999999999998
Changi,2017-07-07,2017,27,0,28.6,5
Changi,2017-07-08,2017,27,8.8,27.9,5.800000000000001
Changi,2017-07-09,2017,28,0.6,27.4,4.800000000000001
Changi,2017-07-10,2017,28,0,28.6,5.800000000000001
Changi,2017-07-11,2017,28,30.6,27.3,6.400000000000002
Changi,2017-07-12,2017,28,4.6,26.2,4.199999999999999
Changi,2017-07-13,2017,28,6.4,27,4.800000000000001
Changi,2017-07-14,2017,28,3.2,26.2,5.599999999999998
Changi,2017-07-15,2017,28,0,27.2,6.099999999999998
Changi,2017-07-16,2017,29,0,28.3,4.300000000000001
Changi,2017-07-17,2017,29,0,28.5,5.199999999999999
Changi,2017-07-18,2017,29,0,28.5,4.199999999999999
Changi,2017-07-19,2017,29,0,28.4,4.5
Changi,2017-07-20,2017,29,0,28.6,4.399999999999999
Changi,2017-07-21,2017,29,0,28.9,4.399999999999999
Changi,2017-07-22,2017,29,0,29.2,4.5
Changi,2017-07-23,2017,30,0,29.1,4.899999999999999
Changi,2017-07-24,2017,30,0,29.3,4.800000000000004
Changi,2017-07-25,2017,30,0,29.1,4.900000000000002
Changi,2017-07-26,2017,30,2.4,28.4,5.600000000000001
Changi,2017-07-27,2017,30,0,29.1,5
Changi,2017-07-28,2017,30,0,29.3,4.699999999999996
Changi,2017-07-29,2017,30,0,29.3,4.199999999999999
Changi,2017-07-30,2017,31,0,29.2,4.5
Changi,2017-07-31,2017,31,0,29.1,5.199999999999999
Changi,2017-08-01,2017,31,1.6,29.2,4.399999999999999
